Stage,Start_Equation,Target_Equation,ChangeType,ChangedIndex1,From1,To1,ChangedIndex2,From2,To2,ChangedIndex3,From3,To3,ChangedIndex4,From4,To4,Start_Tokens,Target_Tokens
1430,'-11+-9=-17','-11+-6=-17',single,4,9,6,,,,,,,,,,'-;11;+;-;9;=;-;1;7','-;11;+;-;6;=;-;1;7'
1431,'-1+7=-6','-7+1=-6',multi,3,7,1,1,1,7,,,,,,,'-;1;+;7;=;-;6','-;7;+;1;=;-;6'
1432,'2+-2=1','3+-2=1',single,0,2,3,,,,,,,,,,'2;+;-;2;=;1','3;+;-;2;=;1'
1433,'-5--9=11','-5--9=4',single,6,11,4,,,,,,,,,,'-;5;-;-;9;=;11','-;5;-;-;9;=;4'
1434,'-3=-8+6','-2=-8+6',single,1,3,2,,,,,,,,,,'-;3;=;-;8;+;6','-;2;=;-;8;+;6'
1435,'4+-4=7','11+-4=7',single,0,4,11,,,,,,,,,,'4;+;-;4;=;7','11;+;-;4;=;7'
1436,'2+-6=-3','3+-6=-3',single,0,2,3,,,,,,,,,,'2;+;-;6;=;-;3','3;+;-;6;=;-;3'
1437,'-2=-6-4','-2--6=4',multi,2,=,-,5,-,=,,,,,,,'-;2;=;-;6;-;4','-;2;-;-;6;=;4'
1438,'-11+-9=-29','-11+-9=-20',single,8,9,0,,,,,,,,,,'-;11;+;-;9;=;-;2;9','-;11;+;-;9;=;-;2;0'
1439,'-7=-3+-5','-7=-2+-5',single,4,3,2,,,,,,,,,,'-;7;=;-;3;+;-;5','-;7;=;-;2;+;-;5'
1440,'-6+5=-4','-9+5=-4',single,1,6,9,,,,,,,,,,'-;6;+;5;=;-;4','-;9;+;5;=;-;4'
1441,'-8=-9-1','-8--9=1',multi,2,=,-,5,-,=,,,,,,,'-;8;=;-;9;-;1','-;8;-;-;9;=;1'
1442,'-5+1=-2','-3+1=-2',single,1,5,3,,,,,,,,,,'-;5;+;1;=;-;2','-;3;+;1;=;-;2'
1443,'-3+-8=-13','-5+-8=-13',single,1,3,5,,,,,,,,,,'-;3;+;-;8;=;-;1;3','-;5;+;-;8;=;-;1;3'
1444,'-2+8=9','-2+8=6',single,5,9,6,,,,,,,,,,'-;2;+;8;=;9','-;2;+;8;=;6'
1445,'-4=-9-5','-4--9=5',multi,2,=,-,5,-,=,,,,,,,'-;4;=;-;9;-;5','-;4;-;-;9;=;5'
1446,'0=-3--2','0=-2--2',single,3,3,2,,,,,,,,,,'0;=;-;3;-;-;2','0;=;-;2;-;-;2'
1447,'-1+-5=-9','-1+-5=-6',single,7,9,6,,,,,,,,,,'-;1;+;-;5;=;-;9','-;1;+;-;5;=;-;6'
1448,'-2+-6=-9','-3+-6=-9',single,1,2,3,,,,,,,,,,'-;2;+;-;6;=;-;9','-;3;+;-;6;=;-;9'
1449,'6+-5=3','6+-3=3',single,3,5,3,,,,,,,,,,'6;+;-;5;=;3','6;+;-;3;=;3'
1450,'-2--7=4','-3--7=4',single,1,2,3,,,,,,,,,,'-;2;-;-;7;=;4','-;3;-;-;7;=;4'
1451,'-11=-5--6','-11--5=-6',multi,2,=,-,5,-,=,,,,,,,'-;11;=;-;5;-;-;6','-;11;-;-;5;=;-;6'
1452,'-6+3=-6','-9+3=-6',single,1,6,9,,,,,,,,,,'-;6;+;3;=;-;6','-;9;+;3;=;-;6'
1453,'-4=-2+-3','-4=-2+-2',single,7,3,2,,,,,,,,,,'-;4;=;-;2;+;-;3','-;4;=;-;2;+;-;2'
1454,'-2+-9=-8','-2+-6=-8',single,4,9,6,,,,,,,,,,'-;2;+;-;9;=;-;8','-;2;+;-;6;=;-;8'
1455,'1+-0=-8','1+-9=-8',single,3,0,9,,,,,,,,,,'1;+;-;0;=;-;8','1;+;-;9;=;-;8'
1456,'9+-7=-1','6+-7=-1',single,0,9,6,,,,,,,,,,'9;+;-;7;=;-;1','6;+;-;7;=;-;1'
1457,'-3+-1=-3','-2+-1=-3',single,1,3,2,,,,,,,,,,'-;3;+;-;1;=;-;3','-;2;+;-;1;=;-;3'
1458,'-11+-1=-78','-11+-7=-18',multi,7,7,1,4,1,7,,,,,,,'-;11;+;-;1;=;-;7;8','-;11;+;-;7;=;-;1;8'
1459,'-8+5=-2','-8+5=-3',single,6,2,3,,,,,,,,,,'-;8;+;5;=;-;2','-;8;+;5;=;-;3'
1460,'-2--2=1','-2--3=1',single,4,2,3,,,,,,,,,,'-;2;-;-;2;=;1','-;2;-;-;3;=;1'
1461,'-5--7=3','-5--7=2',single,6,3,2,,,,,,,,,,'-;5;-;-;7;=;3','-;5;-;-;7;=;2'
1462,'-11=-0+-2','-11=-9+-2',single,4,0,9,,,,,,,,,,'-;11;=;-;0;+;-;2','-;11;=;-;9;+;-;2'
1463,'0=11+-5','6=11+-5',single,0,0,6,,,,,,,,,,'0;=;11;+;-;5','6;=;11;+;-;5'
1464,'-2+2=-1','-3+2=-1',single,1,2,3,,,,,,,,,,'-;2;+;2;=;-;1','-;3;+;2;=;-;1'
1465,'-2--3=0','-2--2=0',single,4,3,2,,,,,,,,,,'-;2;-;-;3;=;0','-;2;-;-;2;=;0'
1466,'3+-11=-1','3+-4=-1',single,3,11,4,,,,,,,,,,'3;+;-;11;=;-;1','3;+;-;4;=;-;1'
1467,'-8=-1--7','-8--1=-7',multi,2,=,-,5,-,=,,,,,,,'-;8;=;-;1;-;-;7','-;8;-;-;1;=;-;7'
1468,'-5--3=0','-3--3=0',single,1,5,3,,,,,,,,,,'-;5;-;-;3;=;0','-;3;-;-;3;=;0'
1469,'-5+8=5','-3+8=5',single,1,5,3,,,,,,,,,,'-;5;+;8;=;5','-;3;+;8;=;5'
1470,'-3+-6=-8','-2+-6=-8',single,1,3,2,,,,,,,,,,'-;3;+;-;6;=;-;8','-;2;+;-;6;=;-;8'
1471,'-1--0=5','-1--6=5',single,4,0,6,,,,,,,,,,'-;1;-;-;0;=;5','-;1;-;-;6;=;5'
1472,'5+-0=-1','5+-6=-1',single,3,0,6,,,,,,,,,,'5;+;-;0;=;-;1','5;+;-;6;=;-;1'
1473,'-3+7=2','-5+7=2',single,1,3,5,,,,,,,,,,'-;3;+;7;=;2','-;5;+;7;=;2'
1474,'-11+-0=-17','-11+-6=-17',single,4,0,6,,,,,,,,,,'-;11;+;-;0;=;-;1;7','-;11;+;-;6;=;-;1;7'
1475,'4+-1=2','4+-1=3',single,5,2,3,,,,,,,,,,'4;+;-;1;=;2','4;+;-;1;=;3'
1476,'-2+-8=-19','-2+-8=-10',single,8,9,0,,,,,,,,,,'-;2;+;-;8;=;-;1;9','-;2;+;-;8;=;-;1;0'
1477,'-8--11=-4','-8--4=-4',single,4,11,4,,,,,,,,,,'-;8;-;-;11;=;-;4','-;8;-;-;4;=;-;4'
1478,'-6--9=0','-9--9=0',single,1,6,9,,,,,,,,,,'-;6;-;-;9;=;0','-;9;-;-;9;=;0'
1479,'0+-6=3','9+-6=3',single,0,0,9,,,,,,,,,,'0;+;-;6;=;3','9;+;-;6;=;3'
1480,'-9+-1=-8','-8+-1=-9',multi,7,8,9,1,9,8,,,,,,,'-;9;+;-;1;=;-;8','-;8;+;-;1;=;-;9'
1481,'-9+-11=-29','-9+-11=-20',single,8,9,0,,,,,,,,,,'-;9;+;-;11;=;-;2;9','-;9;+;-;11;=;-;2;0'
1482,'-11--0=-2','-11--9=-2',single,4,0,9,,,,,,,,,,'-;11;-;-;0;=;-;2','-;11;-;-;9;=;-;2'
1483,'-11--1=-19','-11--1=-10',single,8,9,0,,,,,,,,,,'-;11;-;-;1;=;-;1;9','-;11;-;-;1;=;-;1;0'
1484,'-1+-8=-0','-1+-8=-9',single,7,0,9,,,,,,,,,,'-;1;+;-;8;=;-;0','-;1;+;-;8;=;-;9'
1485,'-8--2=-9','-8--2=-6',single,7,9,6,,,,,,,,,,'-;8;-;-;2;=;-;9','-;8;-;-;2;=;-;6'
1486,'-0--5=-1','-6--5=-1',single,1,0,6,,,,,,,,,,'-;0;-;-;5;=;-;1','-;6;-;-;5;=;-;1'
1487,'4+-5=1','4+-3=1',single,3,5,3,,,,,,,,,,'4;+;-;5;=;1','4;+;-;3;=;1'
1488,'-5+6=3','-3+6=3',single,1,5,3,,,,,,,,,,'-;5;+;6;=;3','-;3;+;6;=;3'
1489,'-8=-3--5','-8--3=-5',multi,2,=,-,5,-,=,,,,,,,'-;8;=;-;3;-;-;5','-;8;-;-;3;=;-;5'
1490,'-7+5=-4','-7+3=-4',single,3,5,3,,,,,,,,,,'-;7;+;5;=;-;4','-;7;+;3;=;-;4'
1491,'3+9=0','9-9=0',plus_to_minus,1,+,-,0,3,9,,,,,,,'3;+;9;=;0','9;-;9;=;0'
1492,'5+0=-3','5-8=-3',plus_to_minus,1,+,-,2,0,8,,,,,,,'5;+;0;=;-;3','5;-;8;=;-;3'
1493,'0+2=6','8-2=6',plus_to_minus,1,+,-,0,0,8,,,,,,,'0;+;2;=;6','8;-;2;=;6'
1494,'-5+-4=-2','-6--4=-2',plus_to_minus,2,+,-,1,5,6,,,,,,,'-;5;+;-;4;=;-;2','-;6;-;-;4;=;-;2'
1495,'-2+-9=1','-2--9=7',plus_to_minus,2,+,-,6,1,7,,,,,,,'-;2;+;-;9;=;1','-;2;-;-;9;=;7'
1496,'-2+-1=5','-2--7=5',plus_to_minus,2,+,-,4,1,7,,,,,,,'-;2;+;-;1;=;5','-;2;-;-;7;=;5'
1497,'0+-9=3','0--9=9',plus_to_minus,1,+,-,5,3,9,,,,,,,'0;+;-;9;=;3','0;-;-;9;=;9'
1498,'9+4=4','8-4=4',plus_to_minus,1,+,-,0,9,8,,,,,,,'9;+;4;=;4','8;-;4;=;4'
1499,'3+9=0','9-9=0',plus_to_minus,1,+,-,0,3,9,,,,,,,'3;+;9;=;0','9;-;9;=;0'
1500,'2+1=-5','2-7=-5',plus_to_minus,1,+,-,2,1,7,,,,,,,'2;+;1;=;-;5','2;-;7;=;-;5'
1501,'-5+-2=-4','-6--2=-4',plus_to_minus,2,+,-,1,5,6,,,,,,,'-;5;+;-;2;=;-;4','-;6;-;-;2;=;-;4'
1502,'0+-9=3','0--9=9',plus_to_minus,1,+,-,5,3,9,,,,,,,'0;+;-;9;=;3','0;-;-;9;=;9'
1503,'-6+0=-5','-6-0=-6',plus_to_minus,2,+,-,6,5,6,,,,,,,'-;6;+;0;=;-;5','-;6;-;0;=;-;6'
1504,'-3+-5=-4','-9--5=-4',plus_to_minus,2,+,-,1,3,9,,,,,,,'-;3;+;-;5;=;-;4','-;9;-;-;5;=;-;4'
1505,'-1+-5=-2','-7--5=-2',plus_to_minus,2,+,-,1,1,7,,,,,,,'-;1;+;-;5;=;-;2','-;7;-;-;5;=;-;2'
1506,'4+1=-3','4-7=-3',plus_to_minus,1,+,-,2,1,7,,,,,,,'4;+;1;=;-;3','4;-;7;=;-;3'
1507,'-4+5=-3','-4-5=-9',plus_to_minus,2,+,-,6,3,9,,,,,,,'-;4;+;5;=;-;3','-;4;-;5;=;-;9'
1508,'-3+-4=-5','-9--4=-5',plus_to_minus,2,+,-,1,3,9,,,,,,,'-;3;+;-;4;=;-;5','-;9;-;-;4;=;-;5'
1509,'3+0=9','9-0=9',plus_to_minus,1,+,-,0,3,9,,,,,,,'3;+;0;=;9','9;-;0;=;9'
1510,'-5+3=-9','-6-3=-9',plus_to_minus,2,+,-,1,5,6,,,,,,,'-;5;+;3;=;-;9','-;6;-;3;=;-;9'
1511,'-5+-3=-3','-6--3=-3',plus_to_minus,2,+,-,1,5,6,,,,,,,'-;5;+;-;3;=;-;3','-;6;-;-;3;=;-;3'
1512,'2+-5=1','2--5=7',plus_to_minus,1,+,-,5,1,7,,,,,,,'2;+;-;5;=;1','2;-;-;5;=;7'
1513,'-1+-6=-1','-7--6=-1',plus_to_minus,2,+,-,1,1,7,,,,,,,'-;1;+;-;6;=;-;1','-;7;-;-;6;=;-;1'
1514,'-3+4=-1','-3-4=-7',plus_to_minus,2,+,-,6,1,7,,,,,,,'-;3;+;4;=;-;1','-;3;-;4;=;-;7'
1515,'-2+-9=1','-2--9=7',plus_to_minus,2,+,-,6,1,7,,,,,,,'-;2;+;-;9;=;1','-;2;-;-;9;=;7'
1516,'-6+1=-1','-6-1=-7',plus_to_minus,2,+,-,6,1,7,,,,,,,'-;6;+;1;=;-;1','-;6;-;1;=;-;7'
1517,'2+-5=8','2--6=8',plus_to_minus,1,+,-,3,5,6,,,,,,,'2;+;-;5;=;8','2;-;-;6;=;8'
1518,'-5+-5=-1','-6--5=-1',plus_to_minus,2,+,-,1,5,6,,,,,,,'-;5;+;-;5;=;-;1','-;6;-;-;5;=;-;1'
1519,'-5+0=-6','-6-0=-6',plus_to_minus,2,+,-,1,5,6,,,,,,,'-;5;+;0;=;-;6','-;6;-;0;=;-;6'
1520,'-3+3=-5','-3-3=-6',plus_to_minus,2,+,-,6,5,6,,,,,,,'-;3;+;3;=;-;5','-;3;-;3;=;-;6'
1521,'2+-5=1','2--5=7',plus_to_minus,1,+,-,5,1,7,,,,,,,'2;+;-;5;=;1','2;-;-;5;=;7'
1522,'-1+-7=0','-7--7=0',plus_to_minus,2,+,-,1,1,7,,,,,,,'-;1;+;-;7;=;0','-;7;-;-;7;=;0'
1523,'4+1=-3','4-7=-3',plus_to_minus,1,+,-,2,1,7,,,,,,,'4;+;1;=;-;3','4;-;7;=;-;3'
1524,'-2+1=-9','-2-7=-9',plus_to_minus,2,+,-,3,1,7,,,,,,,'-;2;+;1;=;-;9','-;2;-;7;=;-;9'
1525,'5+3=3','6-3=3',plus_to_minus,1,+,-,0,5,6,,,,,,,'5;+;3;=;3','6;-;3;=;3'
1526,'-3+5=-9','-3-6=-9',plus_to_minus,2,+,-,3,5,6,,,,,,,'-;3;+;5;=;-;9','-;3;-;6;=;-;9'
1527,'0+-1=7','0--7=7',plus_to_minus,1,+,-,3,1,7,,,,,,,'0;+;-;1;=;7','0;-;-;7;=;7'
1528,'-3+5=-9','-3-6=-9',plus_to_minus,2,+,-,3,5,6,,,,,,,'-;3;+;5;=;-;9','-;3;-;6;=;-;9'
1529,'8+3=-1','8-9=-1',plus_to_minus,1,+,-,2,3,9,,,,,,,'8;+;3;=;-;1','8;-;9;=;-;1'
1530,'-5+2=-8','-6-2=-8',plus_to_minus,2,+,-,1,5,6,,,,,,,'-;5;+;2;=;-;8','-;6;-;2;=;-;8'
1531,'8+3=-1','8-9=-1',plus_to_minus,1,+,-,2,3,9,,,,,,,'8;+;3;=;-;1','8;-;9;=;-;1'
1532,'0+0=-8','0-8=-8',plus_to_minus,1,+,-,2,0,8,,,,,,,'0;+;0;=;-;8','0;-;8;=;-;8'
1533,'-1+-8=1','-7--8=1',plus_to_minus,2,+,-,1,1,7,,,,,,,'-;1;+;-;8;=;1','-;7;-;-;8;=;1'
1534,'-2+-9=1','-2--9=7',plus_to_minus,2,+,-,6,1,7,,,,,,,'-;2;+;-;9;=;1','-;2;-;-;9;=;7'
1535,'-3+-7=-2','-9--7=-2',plus_to_minus,2,+,-,1,3,9,,,,,,,'-;3;+;-;7;=;-;2','-;9;-;-;7;=;-;2'
1536,'3+4=5','9-4=5',plus_to_minus,1,+,-,0,3,9,,,,,,,'3;+;4;=;5','9;-;4;=;5'
1537,'-3+-2=-7','-9--2=-7',plus_to_minus,2,+,-,1,3,9,,,,,,,'-;3;+;-;2;=;-;7','-;9;-;-;2;=;-;7'
1538,'-5+1=-5','-5-1=-6',plus_to_minus,2,+,-,6,5,6,,,,,,,'-;5;+;1;=;-;5','-;5;-;1;=;-;6'
1539,'5+-4=3','5--4=9',plus_to_minus,1,+,-,5,3,9,,,,,,,'5;+;-;4;=;3','5;-;-;4;=;9'
1540,'-3+-1=-8','-9--1=-8',plus_to_minus,2,+,-,1,3,9,,,,,,,'-;3;+;-;1;=;-;8','-;9;-;-;1;=;-;8'
1541,'-6+-1=1','-6--7=1',plus_to_minus,2,+,-,4,1,7,,,,,,,'-;6;+;-;1;=;1','-;6;-;-;7;=;1'
1542,'3+6=3','9-6=3',plus_to_minus,1,+,-,0,3,9,,,,,,,'3;+;6;=;3','9;-;6;=;3'
1543,'-5+-4=-2','-6--4=-2',plus_to_minus,2,+,-,1,5,6,,,,,,,'-;5;+;-;4;=;-;2','-;6;-;-;4;=;-;2'
1544,'-4+-5=2','-4--6=2',plus_to_minus,2,+,-,4,5,6,,,,,,,'-;4;+;-;5;=;2','-;4;-;-;6;=;2'
1545,'5+0=6','6-0=6',plus_to_minus,1,+,-,0,5,6,,,,,,,'5;+;0;=;6','6;-;0;=;6'
1546,'-7+-3=2','-7--9=2',plus_to_minus,2,+,-,4,3,9,,,,,,,'-;7;+;-;3;=;2','-;7;-;-;9;=;2'
1547,'-3+-2=-7','-9--2=-7',plus_to_minus,2,+,-,1,3,9,,,,,,,'-;3;+;-;2;=;-;7','-;9;-;-;2;=;-;7'
1548,'5+5=1','6-5=1',plus_to_minus,1,+,-,0,5,6,,,,,,,'5;+;5;=;1','6;-;5;=;1'
1549,'7+3=-2','7-9=-2',plus_to_minus,1,+,-,2,3,9,,,,,,,'7;+;3;=;-;2','7;-;9;=;-;2'
1550,'7+1=0','7-7=0',plus_to_minus,1,+,-,2,1,7,,,,,,,'7;+;1;=;0','7;-;7;=;0'
1551,'-2+-5=4','-2--6=4',plus_to_minus,2,+,-,4,5,6,,,,,,,'-;2;+;-;5;=;4','-;2;-;-;6;=;4'
1552,'3+3=-6','3-9=-6',plus_to_minus,1,+,-,2,3,9,,,,,,,'3;+;3;=;-;6','3;-;9;=;-;6'
1553,'-8+-3=1','-8--9=1',plus_to_minus,2,+,-,4,3,9,,,,,,,'-;8;+;-;3;=;1','-;8;-;-;9;=;1'
1554,'1+2=5','7-2=5',plus_to_minus,1,+,-,0,1,7,,,,,,,'1;+;2;=;5','7;-;2;=;5'
1555,'1+-2=9','7--2=9',plus_to_minus,1,+,-,0,1,7,,,,,,,'1;+;-;2;=;9','7;-;-;2;=;9'
1556,'3+5=-3','3-6=-3',plus_to_minus,1,+,-,2,5,6,,,,,,,'3;+;5;=;-;3','3;-;6;=;-;3'
1557,'-9+-2=-1','-9--2=-7',plus_to_minus,2,+,-,7,1,7,,,,,,,'-;9;+;-;2;=;-;1','-;9;-;-;2;=;-;7'
1558,'-5+-1=-5','-6--1=-5',plus_to_minus,2,+,-,1,5,6,,,,,,,'-;5;+;-;1;=;-;5','-;6;-;-;1;=;-;5'
1559,'3+-4=1','3--4=7',plus_to_minus,1,+,-,5,1,7,,,,,,,'3;+;-;4;=;1','3;-;-;4;=;7'
1560,'-3+-1=-8','-9--1=-8',plus_to_minus,2,+,-,1,3,9,,,,,,,'-;3;+;-;1;=;-;8','-;9;-;-;1;=;-;8'
1561,'2+5=-4','2-6=-4',plus_to_minus,1,+,-,2,5,6,,,,,,,'2;+;5;=;-;4','2;-;6;=;-;4'
1562,'0+6=-5','0-6=-6',plus_to_minus,1,+,-,5,5,6,,,,,,,'0;+;6;=;-;5','0;-;6;=;-;6'
1563,'-6+-1=1','-6--7=1',plus_to_minus,2,+,-,4,1,7,,,,,,,'-;6;+;-;1;=;1','-;6;-;-;7;=;1'
1564,'-5+-4=-2','-6--4=-2',plus_to_minus,2,+,-,1,5,6,,,,,,,'-;5;+;-;4;=;-;2','-;6;-;-;4;=;-;2'
1565,'1+-5=5','1--5=6',plus_to_minus,1,+,-,5,5,6,,,,,,,'1;+;-;5;=;5','1;-;-;5;=;6'
1566,'5+3=3','6-3=3',plus_to_minus,1,+,-,0,5,6,,,,,,,'5;+;3;=;3','6;-;3;=;3'
1567,'3+3=-6','3-9=-6',plus_to_minus,1,+,-,2,3,9,,,,,,,'3;+;3;=;-;6','3;-;9;=;-;6'
1568,'0+7=-1','0-7=-7',plus_to_minus,1,+,-,5,1,7,,,,,,,'0;+;7;=;-;1','0;-;7;=;-;7'
1569,'-4+-3=5','-4--9=5',plus_to_minus,2,+,-,4,3,9,,,,,,,'-;4;+;-;3;=;5','-;4;-;-;9;=;5'
1570,'8+0=0','8-0=8',plus_to_minus,1,+,-,4,0,8,,,,,,,'8;+;0;=;0','8;-;0;=;8'
1571,'8+-1=3','8--1=9',plus_to_minus,1,+,-,5,3,9,,,,,,,'8;+;-;1;=;3','8;-;-;1;=;9'
1572,'2+3=-7','2-9=-7',plus_to_minus,1,+,-,2,3,9,,,,,,,'2;+;3;=;-;7','2;-;9;=;-;7'
1573,'5+7=-1','6-7=-1',plus_to_minus,1,+,-,0,5,6,,,,,,,'5;+;7;=;-;1','6;-;7;=;-;1'
1574,'-6+-5=0','-6--6=0',plus_to_minus,2,+,-,4,5,6,,,,,,,'-;6;+;-;5;=;0','-;6;-;-;6;=;0'
1575,'-9+-2=-1','-9--2=-7',plus_to_minus,2,+,-,7,1,7,,,,,,,'-;9;+;-;2;=;-;1','-;9;-;-;2;=;-;7'
1576,'-3+4=-1','-3-4=-7',plus_to_minus,2,+,-,6,1,7,,,,,,,'-;3;+;4;=;-;1','-;3;-;4;=;-;7'
1577,'3+-4=1','3--4=7',plus_to_minus,1,+,-,5,1,7,,,,,,,'3;+;-;4;=;1','3;-;-;4;=;7'
1578,'-2+5=-8','-2-6=-8',plus_to_minus,2,+,-,3,5,6,,,,,,,'-;2;+;5;=;-;8','-;2;-;6;=;-;8'
1579,'-3+-9=0','-9--9=0',plus_to_minus,2,+,-,1,3,9,,,,,,,'-;3;+;-;9;=;0','-;9;-;-;9;=;0'
1580,'-9+0=-3','-9-0=-9',plus_to_minus,2,+,-,6,3,9,,,,,,,'-;9;+;0;=;-;3','-;9;-;0;=;-;9'
1581,'2+5=-4','2-6=-4',plus_to_minus,1,+,-,2,5,6,,,,,,,'2;+;5;=;-;4','2;-;6;=;-;4'
1582,'0+7=1','8-7=1',plus_to_minus,1,+,-,0,0,8,,,,,,,'0;+;7;=;1','8;-;7;=;1'
1583,'3+2=7','9-2=7',plus_to_minus,1,+,-,0,3,9,,,,,,,'3;+;2;=;7','9;-;2;=;7'
1584,'-9-2=-1','-3+2=-1',minus_to_plus,1,9,3,2,-,+,,,,,,,'-;9;-;2;=;-;1','-;3;+;2;=;-;1'
1585,'0+5=3','8-5=3',plus_to_minus,1,+,-,0,0,8,,,,,,,'0;+;5;=;3','8;-;5;=;3'
1586,'-4+4=-9','-4-4=-8',plus_to_minus,2,+,-,6,9,8,,,,,,,'-;4;+;4;=;-;9','-;4;-;4;=;-;8'
1587,'-3+6=-3','-3-6=-9',plus_to_minus,2,+,-,6,3,9,,,,,,,'-;3;+;6;=;-;3','-;3;-;6;=;-;9'
1588,'-5+-3=4','-5--9=4',plus_to_minus,2,+,-,4,3,9,,,,,,,'-;5;+;-;3;=;4','-;5;-;-;9;=;4'
1589,'5+-2=8','6--2=8',plus_to_minus,1,+,-,0,5,6,,,,,,,'5;+;-;2;=;8','6;-;-;2;=;8'
1590,'5+0=-3','5-8=-3',plus_to_minus,1,+,-,2,0,8,,,,,,,'5;+;0;=;-;3','5;-;8;=;-;3'
1591,'-3+6=-3','-3-6=-9',plus_to_minus,2,+,-,6,3,9,,,,,,,'-;3;+;6;=;-;3','-;3;-;6;=;-;9'
1592,'-5+-2=-4','-6--2=-4',plus_to_minus,2,+,-,1,5,6,,,,,,,'-;5;+;-;2;=;-;4','-;6;-;-;2;=;-;4'
1593,'-4+2=-5','-4-2=-6',plus_to_minus,2,+,-,6,5,6,,,,,,,'-;4;+;2;=;-;5','-;4;-;2;=;-;6'
1594,'-5+-6=0','-6--6=0',plus_to_minus,2,+,-,1,5,6,,,,,,,'-;5;+;-;6;=;0','-;6;-;-;6;=;0'
1595,'-5+4=-3','-5-4=-9',plus_to_minus,2,+,-,6,3,9,,,,,,,'-;5;+;4;=;-;3','-;5;-;4;=;-;9'
1596,'-8+-2=-5','-8--2=-6',plus_to_minus,2,+,-,7,5,6,,,,,,,'-;8;+;-;2;=;-;5','-;8;-;-;2;=;-;6'
1597,'-2+4=-5','-2-4=-6',plus_to_minus,2,+,-,6,5,6,,,,,,,'-;2;+;4;=;-;5','-;2;-;4;=;-;6'
1598,'1+5=2','7-5=2',plus_to_minus,1,+,-,0,1,7,,,,,,,'1;+;5;=;2','7;-;5;=;2'
1599,'5+-2=1','5--2=7',plus_to_minus,1,+,-,5,1,7,,,,,,,'5;+;-;2;=;1','5;-;-;2;=;7'
1600,'-5+-4=-2','-6--4=-2',plus_to_minus,2,+,-,1,5,6,,,,,,,'-;5;+;-;4;=;-;2','-;6;-;-;4;=;-;2'
1601,'4+3=-5','4-9=-5',plus_to_minus,1,+,-,2,3,9,,,,,,,'4;+;3;=;-;5','4;-;9;=;-;5'
1602,'3+4=5','9-4=5',plus_to_minus,1,+,-,0,3,9,,,,,,,'3;+;4;=;5','9;-;4;=;5'
1603,'-3+-3=6','-3--9=6',plus_to_minus,2,+,-,4,3,9,,,,,,,'-;3;+;-;3;=;6','-;3;-;-;9;=;6'
1604,'-1+0=-7','-7-0=-7',plus_to_minus,2,+,-,1,1,7,,,,,,,'-;1;+;0;=;-;7','-;7;-;0;=;-;7'
1605,'9+1=0','9-1=8',plus_to_minus,1,+,-,4,0,8,,,,,,,'9;+;1;=;0','9;-;1;=;8'
1606,'-2+-1=5','-2--7=5',plus_to_minus,2,+,-,4,1,7,,,,,,,'-;2;+;-;1;=;5','-;2;-;-;7;=;5'
1607,'-3+6=-3','-3-6=-9',plus_to_minus,2,+,-,6,3,9,,,,,,,'-;3;+;6;=;-;3','-;3;-;6;=;-;9'
1608,'-1+-7=5','-1--7=6',plus_to_minus,2,+,-,6,5,6,,,,,,,'-;1;+;-;7;=;5','-;1;-;-;7;=;6'
1609,'-1+-8=1','-1--8=7',plus_to_minus,2,+,-,6,1,7,,,,,,,'-;1;+;-;8;=;1','-;1;-;-;8;=;7'
1610,'3+-5=0','3--5=8',plus_to_minus,1,+,-,5,0,8,,,,,,,'3;+;-;5;=;0','3;-;-;5;=;8'
1611,'9+4=4','8-4=4',plus_to_minus,1,+,-,0,9,8,,,,,,,'9;+;4;=;4','8;-;4;=;4'
1612,'1+-1=8','7--1=8',plus_to_minus,1,+,-,0,1,7,,,,,,,'1;+;-;1;=;8','7;-;-;1;=;8'
1613,'-5+0=-6','-6-0=-6',plus_to_minus,2,+,-,1,5,6,,,,,,,'-;5;+;0;=;-;6','-;6;-;0;=;-;6'
1614,'-5+4=-3','-5-4=-9',plus_to_minus,2,+,-,6,3,9,,,,,,,'-;5;+;4;=;-;3','-;5;-;4;=;-;9'
1615,'-1+5=-5','-1-5=-6',plus_to_minus,2,+,-,6,5,6,,,,,,,'-;1;+;5;=;-;5','-;1;-;5;=;-;6'
1616,'-5+-5=-1','-6--5=-1',plus_to_minus,2,+,-,1,5,6,,,,,,,'-;5;+;-;5;=;-;1','-;6;-;-;5;=;-;1'
1617,'1+4=3','7-4=3',plus_to_minus,1,+,-,0,1,7,,,,,,,'1;+;4;=;3','7;-;4;=;3'
1618,'6+0=5','6-0=6',plus_to_minus,1,+,-,4,5,6,,,,,,,'6;+;0;=;5','6;-;0;=;6'
1619,'-6+1=-1','-6-1=-7',plus_to_minus,2,+,-,6,1,7,,,,,,,'-;6;+;1;=;-;1','-;6;-;1;=;-;7'
1620,'2+-7=3','2--7=9',plus_to_minus,1,+,-,5,3,9,,,,,,,'2;+;-;7;=;3','2;-;-;7;=;9'
1621,'-2+5=-1','-2-5=-7',plus_to_minus,2,+,-,6,1,7,,,,,,,'-;2;+;5;=;-;1','-;2;-;5;=;-;7'
1622,'-4+-1=3','-4--7=3',plus_to_minus,2,+,-,4,1,7,,,,,,,'-;4;+;-;1;=;3','-;4;-;-;7;=;3'
1623,'1+6=1','7-6=1',plus_to_minus,1,+,-,0,1,7,,,,,,,'1;+;6;=;1','7;-;6;=;1'
